"Country_Name","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"Lithuania","2.658","3.788","5.82","11.088","4.164","1.19","4.124","3.167","1.162","0.242","-0.445","1.633","1.662","2.012","1.976","2.006"
"Lithuania","101.46","106.07","114.77","124.48","125.94","130.51","135.04","138.99","139.72","139.46","139.697","141.858","144.522","147.427","150.31","153.508"
"Lithuania","3.016","4.544","8.202","8.46","1.173","3.629","3.471","2.925","0.525","-0.186","0.17","1.547","1.878","2.01","1.955","2.128"
"Lithuania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lithuania","16.831","14.245","10.805","12.165","-27.997","18.671","14.173","6.576","9.04","5.654","7.272","3.948","4.024","3.648","3.532","3.331"
"Lithuania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lithuania","17.028","12.632","3.156","13.375","-12.788","18.942","14.879","12.193","9.435","3.441","1.03","1.483","1.727","1.708","1.791","1.791"
"Lithuania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lithuania","8.324","5.778","4.248","5.827","13.787","17.814","15.39","13.366","11.77","10.699","10.6","10","10","9.8","9.4","9"
"Lithuania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lithuania","3.323","3.27","3.231","3.198","3.163","3.097","3.028","2.988","2.958","2.932","2.918","2.903","2.889","2.875","2.861","2.846"
"Lithuania","6.914","8.015","9.714","11.042","9.244","9.616","10.183","10.695","11.22","12.15","12.355","12.921","13.628","14.414","15.268","16.179"
"Lithuania","32.919","33.287","33.449","33.771","34.321","34.341","32.59","32.102","32.098","33.463","32.905","32.375","32.057","32.588","32.984","33.265"
"Lithuania","7.02","8.123","10.004","12.11","11.757","11.55","12.981","11.744","12.136","12.392","12.805","13.47","14.226","14.979","15.849","16.712"
"Lithuania","33.424","33.734","34.447","37.037","43.65","41.248","41.541","35.252","34.719","34.13","34.102","33.75","33.462","33.866","34.24","34.361"
"Lithuania","-0.106","-0.108","-0.29","-1.068","-2.513","-1.934","-2.797","-1.049","-0.916","-0.242","-0.449","-0.549","-0.597","-0.565","-0.581","-0.533"
"Lithuania","-0.504","-0.447","-0.998","-3.266","-9.329","-6.907","-8.951","-3.15","-2.621","-0.667","-1.197","-1.375","-1.405","-1.278","-1.255","-1.096"
"Lithuania","-0.248","-0.617","-1.098","-1.976","-1.866","-1.492","-1.219","-0.855","-0.596","-0.414","-0.379","-0.442","-0.469","-0.487","-0.509","-0.535"
"Lithuania","-1.214","-2.664","-4.116","-6.518","-6.411","-4.997","-3.801","-2.544","-1.701","-1.139","-1","-1.1","-1.1","-1.1","-1.1","-1.1"
"Lithuania","0.028","0.028","-0.15","-0.905","-2.211","-1.466","-2.258","-0.402","-0.305","0.337","0.163","0.089","0.087","0.178","0.204","0.359"
"Lithuania","0.134","0.116","-0.515","-2.768","-8.208","-5.235","-7.227","-1.206","-0.871","0.929","0.434","0.224","0.205","0.403","0.44","0.737"
"Lithuania","2.901","2.649","3.189","4.124","6.201","8.165","10.279","11.201","5.66","6.957","6.672","7.486","8.213","8.908","9.619","10.152"
"Lithuania","13.815","11.001","10.98","12.612","23.024","29.16","32.894","33.623","16.192","19.161","17.768","18.756","19.319","20.141","20.781","20.873"
"Lithuania","3.845","4.327","4.836","5.032","7.815","10.168","11.654","13.265","13.55","14.847","14.562","15.376","16.103","16.798","17.509","18.042"
"Lithuania","18.308","17.968","16.653","15.39","29.014","36.314","37.296","39.818","38.763","40.891","38.781","38.526","37.878","37.979","37.826","37.095"
"Lithuania","21.002","24.079","29.041","32.696","26.935","28.001","31.247","33.314","34.956","36.309","37.549","39.91","42.513","44.23","46.289","48.638"
"Lithuania","-1.872","-3.149","-5.93","-6.25","0.778","-0.123","-1.673","-0.509","0.743","0.06","-0.926","-1.051","-1.057","-1.096","-1.139","-1.225"
"Lithuania","-7.151","-10.416","-14.905","-12.939","2.073","-0.33","-3.844","-1.189","1.602","0.123","-2.216","-2.356","-2.201","-2.169","-2.138","-2.156"
"Luxembourg","34.988","36.776","39.864","39.528","37.402","39.526","40.554","40.262","42.046","44.396","46.344","47.907","49.433","50.933","52.479","54.071"
"Luxembourg","3.216","5.11","8.396","-0.843","-5.378","5.678","2.601","-0.719","4.43","5.589","4.388","3.374","3.185","3.034","3.034","3.034"
"Luxembourg","29.734","33.409","36.766","37.647","36.268","39.526","42.227","43.561","46.315","49.428","52.067","54.797","57.657","60.721","63.995","67.5"
"Luxembourg","37.041","41.95","50.393","55.406","50.514","52.446","58.754","56.001","61.514","65.683","57.929","61.257","65.169","69.332","73.645","78.827"
"Luxembourg","84.982","90.845","92.229","95.243","96.969","100","104.125","108.195","110.154","111.336","112.35","114.381","116.636","119.216","121.945","124.836"
"Luxembourg","75,858.25","78,397.14","83,712.10","81,702.77","75,789.26","78,720.37","79,144.22","76,704.33","78,297.77","80,763.51","82,550.62","83,470.12","84,246.17","84,904.59","85,568.15","86,236.89"
"Luxembourg","64,465.67","71,220.00","77,207.06","77,816.04","73,491.79","78,720.37","82,409.25","82,989.90","86,248.23","89,918.87","92,745.66","95,474.26","98,261.43","101,220.20","104,346.09","107,654.79"
"Luxembourg","80,308.43","89,427.28","105,822.74","114,523.00","102,359.18","104,453.59","114,664.87","106,689.62","114,551.09","119,487.93","103,186.99","106,728.89","111,062.79","115,575.04","120,081.61","125,720.50"
"Luxembourg","-1.517","0.032","5.496","2.726","-4.05","-0.059","0.639","-2.502","-1.312","0.5","1.015","0.646","0","0","0","0"
"Luxembourg","35.8","38.786","43.161","43.636","41.603","44.502","46.602","47.12","50.01","53.672","56.577","59.181","62.13","65.331","68.775","72.39"
"Luxembourg","77,618.27","82,680.90","90,635.52","90,195.27","84,302.46","88,632.65","90,949.36","89,769.27","93,127.88","97,638.71","100,778.53","103,112.34","105,884.80","108,904.64","112,140.73","115,453.92"
"Luxembourg","0.054","0.053","0.055","0.053","0.05","0.05","0.05","0.048","0.048","0.049","0.05","0.05","0.05","0.049","0.049","0.048"
"Luxembourg","0.831","0.861","0.852","0.863","0.872","0.888","0.906","0.924","0.926","0.921","0.92","0.926","0.928","0.929","0.93","0.932"
"Luxembourg","22.059","19.79","20.399","21.895","17.789","18.505","19.871","19.701","18.979","18.573","18.202","18.443","18.713","18.914","19.069","19.215"
"Luxembourg","33.151","29.812","30.243","29.24","25.369","25.435","25.68","25.433","23.723","23.637","23.826","24.025","24.266","24.291","24.247","24.328"
"Luxembourg","99.997","102.96","105.693","110.018","110.03","113.109","117.319","120.704","122.755","123.612","123.93","125.851","128.648","131.506","134.502","137.666"
"Luxembourg","3.762","2.963","2.655","4.091","0.011","2.798","3.722","2.885","1.699","0.698","0.257","1.55","2.222","2.222","2.278","2.352"
"Luxembourg","101.34","103.72","108.24","109.04","111.72","115.12","118.96","121.91","123.8","122.71","124.359","127.122","129.947","132.835","135.923","139.152"
"Luxembourg","3.482","2.349","4.358","0.739","2.458","3.043","3.336","2.48","1.55","-0.88","1.344","2.222","2.222","2.222","2.324","2.375"
"Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","5.791","12.644","7.148","9.383","-13.346","8.589","6.597","1.91","6.082","5.051","4.395","4.74","5.323","5.378","5.384","5.431"
"Luxembourg","4.336","6.423","-1.61","8.081","-18.7","10.296","8.971","-2.742","2.482","0.573","-1.137","-0.374","1.903","1.812","1.812","1.812"
"Luxembourg","5.497","13.023","8.855","5.971","-12.024","8.289","5.193","0.457","6.836","5.693","4.829","4.676","5.033","5.023","5.025","5.027"
"Luxembourg","-1.63","15.401","0.191","6.777","-16.652","13.621","5.76","-5.432","6.927","0.564","-0.71","1.726","1.667","1.668","1.67","1.641"
"Luxembourg","4.125","4.242","4.2","4.175","5.5","5.867","5.7","6.134","6.877","7.152","6.89","6.782","6.672","6.563","6.455","6.35"
"Luxembourg","0.308","0.319","0.333","0.349","0.353","0.359","0.37","0.379","0.386","0.395","0.405","0.415","0","0","0","0"
"Luxembourg","0.461","0.469","0.476","0.484","0.494","0.502","0.512","0.525","0.537","0.55","0.561","0.574","0.587","0.6","0.613","0.627"
"Luxembourg","12.709","13.657","15.233","16.023","16.072","17.099","18.117","19.114","20.115","21.034","21.814","22.995","24.044","25.341","26.596","28.074"
"Luxembourg","42.742","40.877","41.432","42.561","44.315","43.26","42.905","43.878","43.43","42.554","41.896","41.964","41.701","41.733","41.559","41.592"
"Luxembourg","12.66","13.192","13.716","14.794","16.267","17.312","17.952","19.058","19.727","20.745","21.759","22.746","23.868","25.158","26.519","27.989"
"Luxembourg","42.579","39.486","37.306","39.297","44.851","43.799","42.512","43.749","42.592","41.969","41.79","41.51","41.395","41.432","41.439","41.465"
"Luxembourg","0.048","0.465","1.517","1.229","-0.195","-0.213","0.166","0.056","0.388","0.289","0.055","0.249","0.176","0.183","0.077","0.086"
"Luxembourg","0.162","1.391","4.126","3.264","-0.537","-0.539","0.392","0.129","0.838","0.585","0.105","0.454","0.306","0.301","0.12","0.127"
"Luxembourg","0.243","0.46","0.729","0.808","0.478","-0.203","0.052","0.541","0.653","0.185","-0.163","0.102","0.107","0.18","0.069","0.079"
"Luxembourg","0.805","1.379","2.091","2.202","1.264","-0.513","0.124","1.212","1.391","0.376","-0.315","0.188","0.185","0.296","0.107","0.118"
"Luxembourg","-0.166","0.201","1.136","0.758","-0.384","-0.314","0.065","-0.023","0.309","0.166","-0.071","0.141","0.038","-0.019","-0.212","-0.29"
"Luxembourg","-0.558","0.603","3.09","2.012","-1.058","-0.794","0.153","-0.053","0.666","0.335","-0.137","0.257","0.066","-0.032","-0.332","-0.43"
"Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luxembourg","1.885","2.338","2.574","5.42","5.586","7.732","7.864","9.38","10.669","10.92","11.856","12.711","13.671","14.691","15.851","17.078"
"Luxembourg","6.338","6.998","7.001","14.396","15.402","19.561","18.623","21.534","23.035","22.093","22.771","23.197","23.711","24.195","24.769","25.302"
"Luxembourg","29.734","33.409","36.766","37.647","36.268","39.526","42.227","43.561","46.315","49.428","52.067","54.797","57.657","60.721","63.995","67.5"
"Luxembourg","4.108","4.204","4.96","4.069","3.829","3.634","3.413","3.21","2.918","3.326","3.258","3.42","3.619","3.728","3.813","4.03"
"Luxembourg","11.092","10.021","9.843","7.344","7.58","6.93","5.809","5.732","4.744","5.064","5.624","5.582","5.553","5.377","5.178","5.113"
"FYR Macedonia","308.447","324.292","345.285","364.179","362.873","375.062","383.837","382.086","392.27","407.049","420.075","433.517","447.823","463.049","479.719","497.948"
"FYR Macedonia","4.724","5.137","6.473","5.472","-0.359","3.359","2.34","-0.456","2.665","3.768","3.2","3.2","3.3","3.4","3.6","3.8"
"FYR Macedonia","308.447","334.839","372.889","414.89","414.622","437.297","464.186","466.703","499.56","525.843","549.182","574.463","602.44","633.388","668.264","707.531"
"FYR Macedonia","6.257","6.86","8.337","9.912","9.4","9.415","10.659","9.751","10.774","11.342","10.088","10.564","11.188","11.902","12.711","13.699"
"FYR Macedonia","100","103.252","107.995","113.925","114.261","116.593","120.933","122.146","127.351","129.184","130.734","132.512","134.526","136.786","139.303","142.089"
"FYR Macedonia","151,432.97","158,815.56","168,828.91","177,768.05","176,776.50","182,309.30","186,347.28","185,272.32","189,890.54","196,713.32","202,666.65","208,800.15","215,327.72","222,274.33","229,888.84","238,223.20"
"FYR Macedonia","151,432.97","163,980.74","182,326.03","202,521.80","201,986.44","212,560.35","225,355.55","226,302.85","241,827.62","254,122.53","264,954.94","276,685.85","289,672.67","304,041.07","320,242.55","338,489.50"
"FYR Macedonia","3,071.90","3,359.61","4,076.30","4,838.15","4,579.09","4,576.23","5,174.89","4,728.27","5,215.39","5,481.00","4,867.22","5,088.00","5,379.56","5,713.03","6,091.27","6,553.71"
"FYR Macedonia","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"FYR Macedonia","17.78","19.268","21.061","22.649","22.739","23.79","24.85","25.192","26.285","27.723","28.891","30.17","31.709","33.461","35.418","37.557"
"FYR Macedonia","8,729.15","9,436.01","10,297.87","11,055.82","11,077.65","11,563.94","12,064.07","12,215.43","12,724.01","13,397.73","13,938.64","14,531.18","15,246.63","16,061.83","16,973.04","17,967.60"
"FYR Macedonia","0.027","0.027","0.027","0.027","0.027","0.027","0.026","0.026","0.025","0.025","0.026","0.025","0.025","0.025","0.025","0.025"
"FYR Macedonia","17.348","17.378","17.705","18.318","18.234","18.381","18.68","18.526","19.006","18.968","19.009","19.041","18.999","18.929","18.868","18.839"
"FYR Macedonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FYR Macedonia","17.412","20.981","16.802","15.201","18.988","22.443","24.405","25.978","26.705","29.24","30.204","30.59","30.998","31.423","31.327","30.987"
"FYR Macedonia","86.95","89.795","92.303","98.967","98.33","100","103.897","107.291","110.291","110.143","110.253","111.631","113.585","115.743","118.058","120.419"
"FYR Macedonia","-0.57","3.272","2.794","7.219","-0.643","1.698","3.897","3.266","2.796","-0.134","0.1","1.25","1.75","1.9","2","2"
"FYR Macedonia","87.545","90.274","95.829","99.712","98.296","101.276","104.121","108.976","110.502","110.05","110.93","112.816","114.846","117.143","119.486","121.876"
"FYR Macedonia","1.092","3.117","6.153","4.052","-1.42","3.032","2.808","4.663","1.4","-0.409","0.8","1.7","1.8","2","2","2"
"FYR Macedonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FYR Macedonia","9.666","9.402","14.981","5.128","-12.259","10.367","7.983","8.24","-10.014","14.498","7.748","6.503","7.122","6.7","6.1","5.299"
"FYR Macedonia","9.666","9.402","14.981","5.128","-12.259","10.367","7.983","8.24","-10.014","14.498","7.748","6.503","7.122","6.7","6.1","5.299"
"FYR Macedonia","17.927","12.135","13.79","-4.668","-13.891","23.68","16.137","1.952","-2.683","17.033","10.013","9.077","8.223","7.822","7.381","6.949"
"FYR Macedonia","17.927","12.135","13.79","-4.668","-13.891","23.68","16.137","1.952","-2.683","17.033","7.683","6.702","8.773","8.188","7.554","6.908"
"FYR Macedonia","37.25","36.025","34.925","33.775","32.175","32.05","31.375","31","29","28.025","27.255","26.384","25.503","24.621","23.706","22.609"
"FYR Macedonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FYR Macedonia","2.037","2.042","2.045","2.049","2.053","2.057","2.06","2.062","2.066","2.069","2.073","2.076","2.08","2.083","2.087","2.09"
"FYR Macedonia","100.875","103.617","119.422","136.222","128.261","131.625","136.387","137.444","139.711","145.201","159.854","167.289","173.886","182.819","192.885","204.219"
"FYR Macedonia","32.704","30.945","32.026","32.833","30.934","30.1","29.382","29.45","27.967","27.613","29.108","29.121","28.864","28.864","28.864","28.864"
"FYR Macedonia","100.217","105.317","117.269","140.074","139.156","142.167","147.87","155.211","158.964","167.335","181.662","189.375","194.953","204.968","216.253","228.96"
"FYR Macedonia","32.491","31.453","31.449","33.762","33.562","32.51","31.856","33.257","31.821","31.822","33.079","32.966","32.361","32.361","32.361","32.361"
"FYR Macedonia","0.658","-1.7","2.153","-3.852","-10.895","-10.542","-11.483","-17.767","-19.253","-22.134","-21.807","-22.086","-21.067","-22.149","-23.369","-24.742"
"FYR Macedonia","0.213","-0.508","0.577","-0.928","-2.628","-2.411","-2.474","-3.807","-3.854","-4.209","-3.971","-3.845","-3.497","-3.497","-3.497","-3.497"
"FYR Macedonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FYR Macedonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FYR Macedonia","3.269","1.437","5.068","-1.228","-8.45","-7.368","-8.012","-13.551","-14.647","-17.044","-15.825","-14.552","-12.408","-13.045","-13.763","-14.572"
"FYR Macedonia","1.06","0.429","1.359","-0.296","-2.038","-1.685","-1.726","-2.904","-2.932","-3.241","-2.882","-2.533","-2.06","-2.06","-2.06","-2.06"
"FYR Macedonia","91.524","74.705","73.882","76.937","87.286","93.788","121.079","137.724","151.919","177","200.357","222.301","243.39","265.536","288.903","313.643"
"FYR Macedonia","29.673","22.311","19.814","18.544","21.052","21.447","26.084","29.51","30.411","33.66","36.483","38.697","40.401","41.923","43.232","44.329"
"FYR Macedonia","113.339","102.405","87.722","85.436","98.551","105.237","128.767","157.19","170.677","201.05","203.919","227.326","247.628","269.774","293.141","317.881"
"FYR Macedonia","36.745","30.583","23.525","20.593","23.769","24.065","27.74","33.681","34.165","38.234","37.131","39.572","41.104","42.592","43.866","44.928"
"FYR Macedonia","308.447","334.839","372.889","414.89","414.622","437.297","464.186","466.703","499.56","525.843","549.182","574.463","602.44","633.388","668.264","707.531"
"FYR Macedonia","-0.153","-0.029","-0.577","-1.269","-0.637","-0.191","-0.267","-0.288","-0.195","-0.151","-0.327","-0.468","-0.483","-0.455","-0.457","-0.483"
"FYR Macedonia","-2.438","-0.428","-6.924","-12.802","-6.773","-2.029","-2.509","-2.95","-1.809","-1.333","-3.241","-4.43","-4.318","-3.823","-3.595","-3.527"
"Madagascar","5,897.79","6,216.19","6,615.27","7,092.00","6,756.81","6,774.59","6,873.12","7,081.20","7,241.49","7,481.60","7,736.07","8,092.12","8,456.61","8,837.38","9,235.04","9,696.79"
"Madagascar","4.756","5.399","6.42","7.207","-4.726","0.263","1.455","3.027","2.264","3.316","3.401","4.602","4.504","4.503","4.5","5"
"Madagascar","10,093.83","11,816.69","13,759.73","16,080.90","16,726.27","18,245.13","20,033.89","21,773.59","23,397.02","25,774.54","28,695.00","32,320.94","35,790.00","39,341.00","43,209.00","47,669.00"
"Madagascar","5.039","5.516","7.343","9.413","8.55","8.73","9.893","9.92","10.602","10.674","9.514","9.17","9.75","10.405","11.13","11.89"
"Madagascar","171.146","190.095","208","226.747","247.547","269.317","291.481","307.484","323.097","344.506","370.925","399.412","423.219","445.166","467.881","491.596"
"Madagascar","322,453.09","330,189.38","341,503.20","355,902.84","329,669.87","321,382.20","317,040.65","317,628.24","315,877.38","317,393.55","319,210.60","324,789.14","330,181.48","335,703.06","341,355.73","348,830.48"
"Madagascar","551,865.31","627,674.99","710,325.59","806,999.19","816,087.07","865,537.72","924,114.80","976,656.81","1,020,589.84","1,093,438.63","1,184,031.36","1,297,248.15","1,397,391.85","1,494,434.95","1,597,139.06","1,714,835.60"
"Madagascar","275.516","292.991","379.067","472.379","417.179","414.143","456.327","444.953","462.451","452.805","392.554","368.047","380.696","395.242","411.401","427.737"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","22.719","24.682","26.965","29.475","28.296","28.717","29.736","31.2","32.427","34.052","35.556","37.635","40.015","42.676","45.565","48.875"
"Madagascar","1,242.15","1,311.03","1,392.03","1,479.19","1,380.56","1,362.30","1,371.64","1,399.50","1,414.47","1,444.61","1,467.13","1,510.52","1,562.36","1,621.12","1,684.24","1,758.23"
"Madagascar","0.034","0.034","0.034","0.036","0.034","0.032","0.032","0.032","0.031","0.031","0.031","0.032","0.032","0.032","0.032","0.033"
"Madagascar","444.284","478.765","510.279","545.569","591.126","635.35","673.73","697.863","721.535","756.911","807.037","858.81","894.411","921.853","948.286","975.321"
"Madagascar","23.773","24.973","33.018","40.961","35.647","23.424","17.638","17.561","15.861","15.58","16.259","17.573","18.591","19.138","19.515","20.047"
"Madagascar","18.893","21.202","20.361","20.389","14.495","13.74","10.761","10.83","10.264","15.34","14.913","15.384","15.43","15.808","15.655","16.055"
"Madagascar","166.791","184.747","203.754","222.696","242.636","265.074","290.21","306.792","324.667","344.413","370.641","398.232","422.706","445.533","468.961","493.224"
"Madagascar","18.364","10.766","10.288","9.297","8.954","9.247","9.483","5.714","5.826","6.082","7.615","7.444","6.146","5.4","5.258","5.174"
"Madagascar","177.092","196.27","212.393","233.932","252.632","278.388","297.604","314.8","334.5","354.7","383.395","410.961","433.611","456.949","480.875","505.698"
"Madagascar","11.44","10.829","8.214","10.141","7.994","10.195","6.903","5.778","6.258","6.039","8.09","7.19","5.511","5.382","5.236","5.162"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","-2.81","1.275","81.898","32.835","-31.716","-14.362","2.29","9.315","12.766","1.953","4.8","7.788","8.499","8.788","8.917","7.855"
"Madagascar","-2.724","-2.362","80.501","35.779","-29.672","-18.661","2.396","14.005","11.14","4.614","2.996","10.351","9.423","9.556","9.383","7.866"
"Madagascar","-9.579","8.026","-5.147","-5.532","-17.009","23.075","12.133","5.471","7.079","2.478","4.784","14.101","6.106","7.962","6.864","6.817"
"Madagascar","-18.543","2.211","-12.062","-7.023","-10.144","11.383","21.112","3.884","19.088","5.083","11.765","8.185","6.341","9.624","7.72","7.309"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","18.29","18.826","19.371","19.927","20.496","21.08","21.679","22.294","22.925","23.572","24.235","24.915","25.612","26.325","27.054","27.798"
"Madagascar","1,863.54","2,477.04","2,201.06","2,562.94","1,927.37","2,403.49","2,338.89","2,358.13","2,549.61","3,203.71","3,530.24","4,080.21","4,703.90","5,357.22","6,033.97","6,815.69"
"Madagascar","18.462","20.962","15.996","15.938","11.523","13.173","11.675","10.83","10.897","12.43","12.303","12.624","13.143","13.617","13.965","14.298"
"Madagascar","2,154.00","2,531.20","2,569.70","2,878.70","2,353.20","2,562.10","2,816.90","2,926.80","3,482.60","3,796.90","4,789.50","4,973.70","5,757.50","6,431.50","7,202.40","8,069.80"
"Madagascar","21.34","21.421","18.676","17.901","14.069","14.043","14.061","13.442","14.885","14.731","16.691","15.388","16.087","16.348","16.669","16.929"
"Madagascar","-290.464","-54.164","-368.641","-315.756","-425.834","-158.611","-478.015","-568.671","-932.991","-593.193","-1,259.26","-893.494","-1,053.60","-1,074.28","-1,168.43","-1,254.12"
"Madagascar","-2.878","-0.458","-2.679","-1.964","-2.546","-0.869","-2.386","-2.612","-3.988","-2.301","-4.388","-2.764","-2.944","-2.731","-2.704","-2.631"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0.00"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","-23.864","230.636","-213.041","-188.422","-297.342","-10.709","-307.745","-413.618","-774.335","-450.793","-964.984","-513.885","-638.929","-643.194","-682.837","-691.611"
"Madagascar","-0.236","1.952","-1.548","-1.172","-1.778","-0.059","-1.536","-1.9","-3.31","-1.749","-3.363","-1.59","-1.785","-1.635","-1.58","-1.451"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Madagascar","8,717.43","4,408.00","4,515.58","5,113.32","5,593.28","5,813.91","6,496.23","7,328.35","7,957.04","8,931.18","10,156.96","14,087.29","15,599.69","17,249.34","19,126.44","21,467.77"
"Madagascar","86.364","37.303","32.817","31.797","33.44","31.866","32.426","33.657","34.009","34.651","35.396","43.586","43.587","43.846","44.265","45.035"
"Madagascar","10,093.83","11,816.69","13,759.73","16,080.90","16,726.27","18,245.13","20,033.89","21,773.59","23,397.02","25,774.54","28,695.00","32,320.94","35,790.00","39,341.00","43,209.00","47,669.00"
"Madagascar","-0.695","-0.208","-0.93","-1.937","-1.808","-0.845","-0.68","-0.668","-0.593","-0.026","-0.128","-0.201","-0.308","-0.346","-0.43","-0.475"
"Madagascar","-13.786","-3.771","-12.661","-20.575","-21.14","-9.685","-6.878","-6.731","-5.596","-0.239","-1.345","-2.189","-3.161","-3.33","-3.86","-3.992"
"Malawi","732.39","766.813","840.427","904.633","979.972","1,047.34","1,098.17","1,118.88","1,177.07","1,244.16","1,293.65","1,358.33","1,430.32","1,508.99","1,599.53","1,695.50"
"Malawi","3.269","4.7","9.6","7.64","8.328","6.874","4.854","1.886","5.2","5.7","3.978","5","5.3","5.5","6","6"
"Malawi","432.93","543.785","620.422","747.723","873.982","1,047.34","1,252.75","1,501.73","2,011.12","2,569.69","3,187.06","3,763.42","4,275.76","4,851.25","5,483.21","6,179.88"
"Malawi","3.656","3.998","4.431","5.321","6.195","6.957","7.984","5.981","5.432","6.055","6.388","6.149","6.489","6.898","7.374","7.912"
"Malawi","59.112","70.915","73.822","82.655","89.184","100","114.076","134.217","170.859","206.541","246.362","277.062","298.937","321.49","342.802","364.487"
"Malawi","53,637.37","54,606.49","58,203.31","60,933.71","64,160.51","66,651.38","67,930.29","67,273.83","68,790.89","70,676.49","71,430.58","72,902.52","74,617.37","76,517.62","78,838.14","81,229.03"
"Malawi","31,706.08","38,724.17","42,967.01","50,364.67","57,221.19","66,651.38","77,491.99","90,292.98","117,535.36","145,975.61","175,977.89","201,985.31","223,059.09","245,996.76","270,258.39","296,069.48"
"Malawi","267.785","284.729","306.9","358.416","405.62","442.765","493.843","359.588","317.471","343.979","352.731","330.005","338.517","349.758","363.471","379.073"
"Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malawi","9.755","10.527","11.845","13","14.189","15.35","16.428","17.046","18.224","19.58","20.558","21.843","23.401","25.195","27.287","29.548"
"Malawi","714.413","749.67","820.311","875.64","929.012","976.87","1,016.17","1,024.88","1,065.08","1,112.25","1,135.15","1,172.31","1,220.80","1,277.61","1,344.96","1,415.62"
"Malawi","0.015","0.014","0.015","0.016","0.017","0.017","0.017","0.017","0.018","0.018","0.018","0.018","0.019","0.019","0.019","0.02"
"Malawi","44.381","51.655","52.379","57.518","61.594","68.23","76.259","88.101","110.354","131.243","155.026","172.297","182.716","192.545","200.942","209.144"
"Malawi","17.095","20.014","27.541","29.23","30.809","28.35","14.784","15.676","15.258","14.069","13.432","13.408","14.424","14.94","14.285","16.497"
"Malawi","8.093","11.241","28.347","21.433","26.87","31.777","6.171","6.397","6.584","5.972","8.928","6.113","7.361","8.085","7.177","9.626"
"Malawi","198.5","226.1","244.1","265.377","287.712","309.029","332.58","403.405","517.484","640.517","769.024","876.79","956.609","1,037.95","1,118.26","1,201.08"
"Malawi","15.407","13.904","7.961","8.716","8.416","7.409","7.621","21.296","28.279","23.775","20.063","14.013","9.103","8.503","7.737","7.406"
"Malawi","51.755","57.002","61.29","67.385","72.493","77.039","84.587","113.835","140.586","174.541","207.242","226.164","246.438","266.02","286.366","307.804"
"Malawi","16.561","10.138","7.523","9.945","7.58","6.27","9.798","34.577","23.5","24.152","18.736","9.13","8.964","7.946","7.648","7.486"
"Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malawi","6.315","7.909","-6.264","39.189","-18.19","41.113","-10.455","-6.904","-0.193","4.626","1.896","7.395","7.077","4.992","3.74","3.035"
"Malawi","6.315","7.909","-6.264","39.189","-18.19","41.113","-10.455","-6.904","-0.193","4.626","1.896","7.395","7.077","4.992","3.74","3.035"
"Malawi","-10.727","11.262","47.03","7.857","-27.258","38.816","-5.52","7.818","20.062","5.034","12.639","13.681","8.759","11.529","6.876","7.366"
"Malawi","-10.727","11.262","47.03","7.857","-27.258","38.816","-5.52","7.818","20.062","5.034","12.639","13.681","8.759","11.529","6.876","7.366"
"Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malawi","13.654","14.043","14.439","14.846","15.274","15.714","16.166","16.632","17.111","17.604","18.111","18.632","19.169","19.721","20.289","20.873"
